latitude,longitude
49.45217341,12.44600722
49.43318922,12.44656201
49.08991067,12.4478853
49.3103557,12.4479853
49.23207319,12.44840393
49.40641492,12.44825717
49.0979647,12.4463295
49.42533983,12.44892321
49.1337529,12.4530654
49.10423404,12.46334815
49.11334929,12.46409158
49.13998127,12.45236701
49.19369506,12.45747751
49.20031228,12.46506618
49.21352358,12.4496336
49.26710518,12.44995706
49.24942014,12.45318732
49.26633495,12.45477576
49.28305221,12.45816314
49.2936662,12.4514311
49.30888395,12.45750563
49.32644521,12.45807754
49.35228961,12.4507096
49.3333562,12.4516835
49.36971181,12.45529932
49.35147283,12.45895358
49.35147283,12.45895358
49.35147283,12.45895358
49.3981116,12.45247296
49.21959704,12.45922209
49.23866202,12.46137779
49.25558073,12.46387978
49.2991031,12.4628192
49.3250774,12.46500303
49.36845716,12.46410973
49.39541676,12.46341807
49.44691802,12.46053978
49.414044,12.4666564
49.42123648,12.46131402
49.44007424,12.46209804
49.08252478,12.46668484
49.14550284,12.46708837
49.1573169,12.4653546
49.28149373,12.46696733
49.3425666,12.46727699
49.15950802,12.47192985
49.11817788,12.47469726
49.12690101,12.47615857
49.15950802,12.47192985
49.1717553,12.4723484
49.1730871,12.4733689
49.20213012,12.47485017
49.1812098,12.47927309
49.2079952,12.4840026
49.2079952,12.4840026
49.21999422,12.46777266
49.2079952,12.4840026
49.2079952,12.4840026
49.21999422,12.46777266
49.23799947,12.46896256
49.27186662,12.47089696
49.25561541,12.47271934
49.31556527,12.47211335
49.29806973,12.47230425
49.34140632,12.47509076
49.35907502,12.47212053
49.38724749,12.46951755
49.38649769,12.47204289
49.435576,12.47578556
49.41097321,12.47713628
49.22551432,12.47745776
49.24178525,12.47981926
49.2690199,12.4786414
49.2872087,12.4791372
49.25264455,12.480504
49.31450353,12.47873453
49.33248391,12.48285453
49.35807602,12.48096043
49.37507952,12.47834135
49.4550887,12.4800051
49.4292472,12.4803154
49.4292472,12.4803154
49.4292472,12.4803154
49.4292472,12.4803154
49.4292472,12.4803154
49.4292472,12.4803154
49.4292472,12.4803154
49.4292472,12.4803154
49.4292472,12.4803154
49.4292472,12.4803154
49.4292472,12.4803154
49.4292472,12.4803154
49.4048866,12.48111512
49.08954796,12.483461
49.0972071,12.4864885
49.13109675,12.48423743
49.13109675,12.48423743
49.13109675,12.48423743
49.13109675,12.48423743
49.14072174,12.48528693
49.14464889,12.49426254
49.15545073,12.49621929
49.18476068,12.48892468
49.19137318,12.49373784
49.1047856,12.4980371
49.11168821,12.49803711
49.15806454,12.50161172
49.19391853,12.50198085
49.22552489,12.48489175
49.2689972,12.4848945
49.28629972,12.48625391
49.25439839,12.49020418
49.30398995,12.48595835
49.33170824,12.48660489
49.3485898,12.4914277
49.3744243,12.4895276
49.3744243,12.4895276
49.3744243,12.4895276
49.3744243,12.4895276
49.3744243,12.4895276
49.3744243,12.4895276
49.3744243,12.4895276
49.44922336,12.4885569
49.38946646,12.48895448
49.4429327,12.49022602
49.2083602,12.4906366
49.23049144,12.49466351
49.31987374,12.49289833
49.2388354,12.495381
49.31987374,12.49289833
49.23049144,12.49466351
49.278375,12.4935856
49.26427786,12.49525699
49.30304612,12.49297556
49.36597701,12.49356213
49.3865735,12.4974304
49.40175101,12.49245424
49.4247936,12.4927813
49.40171159,12.49249243
49.420812,12.49391203
49.21578443,12.49631003
49.29397407,12.50031294
49.25071113,12.50235562
49.34888182,12.49772348
49.3364595,12.5005506
49.34888182,12.49772348
49.3173047,12.4989932
49.34888182,12.49772348
49.3791404,12.4971306
49.3791404,12.4971306
49.3456162,12.5012297
49.2419266,12.5012925
49.2419266,12.5012925
49.0809362,12.5014847
49.36457721,12.50382984
49.1661502,12.50537596
49.26468261,12.50538872
49.27823698,12.50553594
49.2014014,12.5084173
49.2014014,12.5084173
49.2014014,12.5084173
49.11726788,12.50807958
49.12589877,12.50841794
49.12917627,12.51385653
49.13963368,12.51470509
49.170069,12.5118329
49.17513508,12.51353145
49.20379208,12.51569518
49.1775372,12.5206961
49.2122618,12.5175607
49.21768789,12.50577002
49.29297298,12.50882107
49.3091619,12.50624448
49.41668231,12.50648438
49.43823521,12.50588461
49.4123768,12.507059
49.41668231,12.50648438
49.43528886,12.50759756
49.228934,12.5083112
49.33222709,12.50937609
49.22888012,12.51276507
49.27039117,12.5131367
49.25564151,12.51416719
49.2404417,12.5134819
49.28480521,12.51536967
49.25532873,12.51846071
49.24093514,12.51878273
49.30800037,12.51433527
49.3244744,12.5128141
49.36025928,12.50914002
49.33222709,12.50937609
49.35900087,12.5196997
49.45613,12.5087974
49.3788385,12.513209
49.3924883,12.5137495
49.44940974,12.51855739
49.2122618,12.5175607
49.08964607,12.5202776
49.09651661,12.52032298
49.2693316,12.524402
49.29917902,12.52035107
49.32272014,12.52081399
49.4084153,12.5200991
49.14406902,12.52484409
49.15010432,12.52795256
49.4084153,12.5200991
49.43075477,12.52155214
49.1872031,12.5238978
49.4034474,12.5237972
49.4256278,12.5229636
49.1875444,12.5294606
49.1997544,12.5313924
49.11137499,12.53371047
49.10411792,12.53403264
49.15295133,12.53415531
49.1997398,12.5330687
49.21346336,12.53704285
49.1607499,12.5367386
49.1275112,12.5429806
49.21483978,12.52511083
49.24980984,12.52539623
49.28393854,12.52558156
49.37297282,12.52552764
49.22656485,12.52579999
49.2629403,12.528834
49.23724233,12.53237781
49.29805931,12.52979718
49.3133122,12.5289026
49.353262,12.5270021
49.353262,12.5270021
49.36946998,12.53007293
49.2291785,12.5347488
49.2887653,12.5375484
49.2495039,12.53562894
49.2603707,12.5373768
49.32756341,12.53376593
49.30346515,12.54020162
49.31232376,12.53462296
49.3256125,12.5392637
49.32756341,12.53376593
49.35382126,12.5359706
49.3998571,12.5325454
49.3516895,12.54053817
49.44645049,12.53556976
49.34169975,12.54129443
49.3836373,12.53567449
49.3680303,12.5366707
49.3946979,12.5363306
49.41819226,12.53797859
49.44155822,12.53821152
49.2054175,12.54174346
49.08138415,12.54179433
49.22654513,12.54298213
49.2406312,12.5437318
49.2750216,12.54208659
49.22654513,12.54298213
49.11808415,12.54337647
49.2183927,12.5428824
49.25430247,12.54378672
49.3654526,12.54356581
49.1638267,12.5417964
49.2283346,12.5484949
49.2406312,12.5437318
49.2888811,12.5445253
49.3185816,12.544091
49.2283346,12.5484949
49.13262615,12.54729158
49.26692219,12.54732732
49.17102335,12.54741524
49.33983672,12.54785298
49.17190962,12.54887935
49.41370687,12.54902413
49.1827494,12.5488228
49.27987685,12.55057433
49.23491237,12.55169852
49.2536043,12.5503176
49.3033483,12.5519032
49.45809277,12.55019519
49.33073722,12.55110061
49.36470724,12.55176926
49.3164385,12.55270972
49.37931605,12.55021873
49.40918688,12.5504904
49.4379186,12.5535251
49.18595042,12.55411766
49.1932661,12.55444108
49.43187036,12.55449542
49.133763,12.5569514
49.29362408,12.55536643
49.24614522,12.55682024
49.3537726,12.5532374
49.20551916,12.55756475
49.3537726,12.5532374
49.36144622,12.55717478
49.20551916,12.55756475
49.21573637,12.55781423
49.26584079,12.55870422
49.32937992,12.55867394
49.39393427,12.55847751
49.08989537,12.55884409
49.0978491,12.5584212
49.30755984,12.55989368
49.35139155,12.55991205
49.37737118,12.55907439
49.1428452,12.5593237
49.22472049,12.56033694
49.40457764,12.56035295
49.34293983,12.5606152
49.19710561,12.56081878
49.20785472,12.56067969
49.27902112,12.56108761
49.2346804,12.563899
49.21833118,12.56182272
49.24494318,12.56231178
49.25799109,12.56272251
49.292534,12.5658994
49.23713275,12.56505118
49.22792033,12.56570037
49.27018705,12.56600614
49.30726278,12.56599681
49.37385115,12.56231479
49.32166284,12.56346598
49.34138263,12.56532693
49.37385115,12.56231479
49.42664177,12.56620324
49.1461824,12.5670902
49.28258208,12.56784229
49.25687107,12.56912504
49.2941552,12.5695583
49.33348044,12.56802886
49.32070463,12.57035451
49.3732883,12.5694408
49.42116535,12.56775279
49.39105633,12.56984793
49.15512807,12.57077052
49.2477107,12.5742987
49.44802962,12.57164073
49.10428092,12.57193043
49.44644713,12.57196197
49.11367198,12.5722108
49.30255572,12.57308351
49.36299091,12.57241433
49.15764932,12.5760356
49.17185051,12.57327076
49.2477096,12.575425
49.3869822,12.5755484
49.18405861,12.57395838
49.22776775,12.57456375
49.36226643,12.57411985
49.35320262,12.57421135
49.23695861,12.57438533
49.1945543,12.5753793
49.2178509,12.57546768
49.20778046,12.57578421
49.15764932,12.5760356
49.26962329,12.57713383
49.31471254,12.57637718
49.41684367,12.57688463
49.17602083,12.57752193
49.33205582,12.57757729
49.34381836,12.57764765
49.11736727,12.57786616
49.24060097,12.57897253
49.23120154,12.5790704
49.4079558,12.57862292
49.3512052,12.57877395
49.1615457,12.5772545
49.1894362,12.5777394
49.22121738,12.57937233
49.20014569,12.57997
49.21119,12.578729
49.26008246,12.57971261
49.1259368,12.5783579
49.28162718,12.58062882
49.3825451,12.58003
49.26364176,12.58231796
49.32760824,12.58228467
49.0789566,12.581855
49.27461198,12.58374847
49.29178355,12.58334302
49.2489354,12.5857533
49.2837837,12.5843903
49.22199053,12.59083088
49.23147543,12.58603944
49.24104001,12.58692508
49.2533044,12.58886874
49.24406105,12.59039078
49.29603204,12.59050117
49.31414502,12.58286195
49.30308602,12.58460871
49.3268171,12.58752946
49.30724868,12.58966276
49.34007186,12.58536415
49.35260256,12.58996636
49.36355907,12.58753215
49.40561434,12.58352029
49.37562777,12.58489458
49.4389057,12.5841454
49.4002436,12.5850105
49.4361994,12.5878951
49.1316202,12.5888249
49.23559114,12.59124357
49.3620933,12.59109757
49.4594218,12.5921323
49.31928885,12.59246195
49.1394014,12.5939697
49.20053223,12.59546728
49.21151953,12.59291174
49.17662141,12.5977821
49.21151953,12.59291174
49.22547289,12.59350953
49.26391237,12.59359739
49.34013414,12.59368785
49.30742575,12.59555627
49.33000753,12.5959101
49.34032941,12.59320916
49.39612878,12.59615132
49.18867555,12.59647261
49.25448394,12.5965337
49.42919078,12.59687599
49.21588057,12.59723535
49.20438154,12.59869854
49.21588057,12.59723535
49.285212,12.6010266
49.29570846,12.59786773
49.42270239,12.59786878
49.20438154,12.59869854
49.2725414,12.5997639
49.25690358,12.59923372
49.38951101,12.59939253
49.08995578,12.5997334
49.2677287,12.6018832
49.31817437,12.59974869
49.09589066,12.60014477
49.23514581,12.60055219
49.3749462,12.60040935
49.38911171,12.60040882
49.19373396,12.6008075
49.2431114,12.6004123
49.1635165,12.6009829
49.18158102,12.60189693
49.22760212,12.60221585
49.29833011,12.60262732
49.2758832,12.6011373
49.30352065,12.60258484
49.31260951,12.602167
49.36463,12.6026918
49.14515391,12.60340604
49.2867998,12.6039191
49.32926666,12.60344338
49.147237,12.6049882
49.16811077,12.60416168
49.2465964,12.6069734
49.23750244,12.60500239
49.3202517,12.60506052
49.41882179,12.60475727
49.37161485,12.60525091
49.21652849,12.60532989
49.2581271,12.6058704
49.32601108,12.60734464
49.22610425,12.60892807
49.3395116,12.6071427
49.3624765,12.6051336
49.32601108,12.60734464
49.3513297,12.6090133
49.41237886,12.60635525
49.44900745,12.60936684
49.44850435,12.60940514
49.1548119,12.6112306
49.22055381,12.6108875
49.24803168,12.6119348
49.28820527,12.61198068
49.2654418,12.6120329
49.30629437,12.61343569
49.31070405,12.61359047
49.33493732,12.61070981
49.34453324,12.61163295
49.4098374,12.614512
49.10442488,12.61366278
49.40341794,12.61413324
49.29710452,12.61432561
49.12502425,12.61434693
49.2063666,12.61442429
49.20850501,12.61544654
49.252527,12.61548198
49.229286,12.61591069
49.1103209,12.6176273
49.29452862,12.61685156
49.28530592,12.6172596
49.2793349,12.6173643
49.2367395,12.6183302
49.31772274,12.61633097
49.36155717,12.61708957
49.18261834,12.61954666
49.19467863,12.61742632
49.2670957,12.616407
49.24343108,12.6194869
49.270294,12.6183633
49.3030804,12.61880838
49.3118782,12.6174879
49.32625795,12.61792676
49.3593652,12.6185215
49.3532949,12.61962436
49.37132904,12.62000809
49.43578174,12.62028994
49.44055451,12.62033049
49.38094221,12.62038929
49.39195411,12.62083593
49.20023422,12.62093135
49.32944043,12.62155263
49.21917939,12.62201161
49.32112746,12.6215937
49.34309931,12.62189538
49.37047332,12.62093886
49.4003165,12.6193122
49.17012482,12.62278902
49.1875956,12.6231187
49.21227262,12.62374785
49.25417778,12.62380382
49.2554383,12.6268091
49.3378488,12.6253296
49.35159661,12.62516111
49.37817259,12.62330839
49.38790382,12.62464374
49.3977604,12.6247861
49.1759364,12.6239351
49.07877903,12.62667171
49.28685575,12.62679197
49.2219481,12.62737331
49.22746062,12.62687927
49.295076,12.6255906
49.3028672,12.6279945
49.13210089,12.62762123
49.2554383,12.6268091
49.4243266,12.6274968
49.31172088,12.62815801
49.15590082,12.62820563
49.42992175,12.62808436
49.15590082,12.62820563
49.13667184,12.62832577
49.29126812,12.62975621
49.24539088,12.63015422
49.26312082,12.62998297
49.2370023,12.6302275
49.231553,12.6317941
49.2370023,12.6302275
49.2478256,12.62941
49.2725814,12.6300376
49.27881327,12.63146961
49.3000848,12.6318506
49.32069285,12.62948189
49.32925456,12.6301163
49.30726824,12.6311198
49.3621678,12.6282864
49.1611431,12.6344058
49.26470861,12.63527334
49.28254223,12.63333603
49.27614803,12.63375638
49.2375159,12.6363049
49.35435058,12.63267205
49.2025313,12.6397562
49.2111273,12.6345434
49.26730442,12.63710946
49.3582803,12.631042
49.31596544,12.6331367
49.3319518,12.63351471
49.32437687,12.63390742
49.34582327,12.63598848
49.3667221,12.633183
49.4145838,12.63411599
49.35279989,12.63807582
49.34318004,12.63900471
49.4145838,12.63411599
49.37822292,12.63633736
49.4201561,12.6358502
49.37822292,12.63633736
49.46265374,12.63747624
49.38700873,12.63963476
49.14325844,12.6397401
49.2545776,12.6415025
49.2904294,12.63994127
49.2074336,12.6384429
49.2179558,12.6379816
49.2074336,12.6384429
49.35034925,12.64006211
49.40684965,12.6397478
49.40983717,12.63999688
49.35034925,12.64006211
49.40983717,12.63999688
49.146032,12.64058186
49.1894324,12.6407015
49.24939201,12.64241632
49.2848176,12.64149542
49.2974255,12.6428786
49.22860003,12.64264759
49.31578227,12.64218198
49.33207177,12.64251691
49.32429776,12.64264105
49.3754852,12.6418166
49.38561587,12.64067779
49.22860003,12.64264759
49.3758755,12.6424392
49.39523381,12.64269822
49.0885362,12.6414491
49.25011955,12.64308925
49.17763962,12.64309461
49.2582773,12.6422384
49.30718441,12.64347326
49.09377442,12.64372078
49.19578069,12.64380371
49.26831097,12.64381747
49.22060266,12.64460806
49.35983978,12.64399758
49.22060266,12.64460806
49.27590186,12.64480497
49.29355324,12.6450557
49.2382523,12.6474032
49.3581594,12.6483311
49.3619983,12.6465286
49.18446949,12.646554
49.32032221,12.64662873
49.31115374,12.64676085
49.32877108,12.64660783
49.39335686,12.64381457
49.40108324,12.64592055
49.1139089,12.6461371
49.27172856,12.64725489
49.28313418,12.64753768
49.4473849,12.6449522
49.30234951,12.64733985
49.4473849,12.6449522
49.4486648,12.6458931
49.1637196,12.647464
49.27902878,12.64874621
49.35000564,12.64846756
49.34419299,12.64876925
49.12245337,12.64886453
49.2425383,12.6505484
49.26042384,12.64891732
49.2327148,12.6502407
49.26354526,12.6508558
49.3570159,12.6489545
49.1709554,12.6495133
49.36532861,12.65007733
49.34870794,12.65046344
49.1709554,12.6495133
49.36950695,12.65000506
49.1709554,12.6495133
49.2905559,12.6538935
49.3358842,12.6507487
49.30206779,12.65428332
49.32901047,12.65168415
49.20896231,12.65677569
49.34186546,12.65242477
49.433537,12.6541038
49.2195591,12.65440014
49.25221456,12.65578261
49.2865348,12.6569816
49.2326445,12.6567921
49.27086639,12.65715679
49.26542881,12.65750908
49.2561692,12.6556903
49.31194072,12.65642827
49.31642205,12.65874714
49.32028772,12.65457087
49.33319496,12.65613015
49.32341699,12.65794146
49.3356193,12.6540375
49.3802384,12.6537202
49.32633385,12.65691543
49.3556099,12.6553601
49.34912231,12.65733924
49.3826318,12.65449302
49.42330736,12.65777836
49.4392071,12.6537108
49.1537763,12.6573028
49.10264508,12.65906329
49.293543,12.6570764
49.42803526,12.65923734
49.1066311,12.6602855
49.158268,12.65945899
49.17397936,12.66514752
49.197903,12.6613572
49.17397936,12.66514752
49.18574608,12.6644446
49.21294819,12.65957955
49.27735274,12.65975183
49.362535,12.66016747
49.2963562,12.6585063
49.27266669,12.66045227
49.24266864,12.66045678
49.2452736,12.6651478
49.27961973,12.66364913
49.2635774,12.66397044
49.2589807,12.6643166
49.2849842,12.6655387
49.30664688,12.66150101
49.3523656,12.6600961
49.36115984,12.66092905
49.41298121,12.66112878
49.30887749,12.66131544
49.34633191,12.66176887
49.33152091,12.66497179
49.32973306,12.66570836
49.3383115,12.6644588
49.34075613,12.66503314
49.37313541,12.66238116
49.37514694,12.66290534
49.38861509,12.66325736
49.3907799,12.66263905
49.41739818,12.66289032
49.4029614,12.6616195
49.40688721,12.66601589
49.41739818,12.66289032
49.1289452,12.668277
49.1310711,12.6661914
49.2346467,12.6638933
49.2371744,12.6678623
49.36851772,12.66671114
49.39607535,12.6670936
49.18174949,12.66877869
49.19186851,12.66737947
49.28682984,12.66845405
49.2908628,12.66854994
49.31738457,12.66830817
49.2703485,12.6685333
49.2550621,12.6697521
49.2651789,12.6684286
49.29967849,12.66970908
49.32145784,12.66979227
49.32304737,12.66767371
49.33507948,12.66841976
49.32804468,12.66921325
49.3487118,12.6718302
49.3033837,12.66996954
49.3125404,12.6716848
49.3134897,12.6739212
49.35912394,12.67227883
49.14686184,12.67257283
49.2466112,12.67212
49.3431723,12.6729705
49.13844016,12.6740066
49.2771195,12.6742622
49.2486682,12.6758534
49.3801048,12.675096
49.21495055,12.67477678
49.2746939,12.6732269
49.29358944,12.67540979
49.29694191,12.67557607
49.1654787,12.6761366
49.3456161,12.6741118
49.38363549,12.6750379
49.1654787,12.6761366
49.16826072,12.67586585
49.21907344,12.67611762
49.2837504,12.6765445
49.0734824,12.6778545
49.2607874,12.6777068
49.26395834,12.67771218
49.2803642,12.6750392
49.30597394,12.67705582
49.30904765,12.67708215
49.32226445,12.67754661
49.3319261,12.6773044
49.33988208,12.67816004
49.36295992,12.67847241
49.36719714,12.6773569
49.45518391,12.680291
49.45540204,12.68039624
49.2055998,12.6814139
49.3156071,12.6828207
49.2103228,12.6798647
49.2383628,12.6816643
49.2386327,12.6823287
49.2872518,12.68252703
49.2909865,12.6826901
49.29960508,12.68348395
49.303227,12.6806854
49.3483537,12.68113363
49.3520199,12.6797512
49.3702475,12.68197522
49.37418543,12.68260975
49.44235614,12.6829251
49.094396,12.6851757
49.2289875,12.6829227
49.2503631,12.6839998
49.39585771,12.68467401
49.44579457,12.68470722
49.43022489,12.68491693
49.08256379,12.68505573
49.27125307,12.68555508
49.40735447,12.68547551
49.11603397,12.68579585
49.2572251,12.68588332
49.4197039,12.6860189
49.11958729,12.68598501
49.26710896,12.68606739
49.18134033,12.68615956
49.27916821,12.68784724
49.31471705,12.68670976
49.3124957,12.684503
49.3884615,12.6852436
49.43448074,12.68733312
49.36017182,12.6874933
49.34115941,12.68756264
49.3559947,12.6895635
49.1937926,12.6857602
49.36017182,12.6874933
49.15364027,12.68848047
49.15825134,12.68815867
49.2314491,12.6871289
49.29717038,12.68964398
49.39032309,12.68864116
49.34566733,12.68867324
49.40163334,12.68920308
49.41268531,12.68934342
49.42343008,12.68875676
49.1733697,12.6877962
49.29304713,12.68993538
49.1891541,12.6934702
49.1974305,12.688875
49.24376413,12.69050122
49.2506821,12.6898676
49.25871,12.69097701
49.2731952,12.6906194
49.26463354,12.69232411
49.28366804,12.69131341
49.2862415,12.6960756
49.29109324,12.69579557
49.3227338,12.6889136
49.30575446,12.6907545
49.33019502,12.69167731
49.32143093,12.6953955
49.21388147,12.69741589
49.22050446,12.69599973
49.2742975,12.69931485
49.25173709,12.69945962
49.25615052,12.69953235
49.31781299,12.69631043
49.30011981,12.6979965
49.30353996,12.69680912
49.32963494,12.69979391
49.3368896,12.6921886
49.34728518,12.69344288
49.3536115,12.6935918
49.3781173,12.6944634
49.36588521,12.69817458
49.13806136,12.70003642
49.26593629,12.70095821
49.33843775,12.70063256
49.3564861,12.7002773
49.1721998,12.7021872
49.31170605,12.70154166
49.14754906,12.70179473
49.2848013,12.7007335
49.2337748,12.7039917
49.29853131,12.70291226
49.31517815,12.70216717
49.32498413,12.70271921
49.3444646,12.7026701
49.16484181,12.70336641
49.26820531,12.70352134
49.35998388,12.70385166
49.10314877,12.70393348
49.29303378,12.7040084
49.1050975,12.70404805
49.27739617,12.70410278
49.24091997,12.70488781
49.33358572,12.70498574
49.34255754,12.70482198
49.2122755,12.7052106
49.2590437,12.7060081
49.30809643,12.70565388
49.22554377,12.70601833
49.2922679,12.70620504
49.20256966,12.70629428
49.2362486,12.7071005
49.2845076,12.7047576
49.2362486,12.7071005
49.39119109,12.70701029
49.35092701,12.70712752
49.12953603,12.70730221
49.13206666,12.70743453
49.24826003,12.70864328
49.40087785,12.70756922
49.1861994,12.7068365
49.25855093,12.71240422
49.29270092,12.71263057
49.30134271,12.7122353
49.3074605,12.70889457
49.32369875,12.70941148
49.31795514,12.71168782
49.33307917,12.71305114
49.3865005,12.7102429
49.395381,12.7112436
49.4061892,12.7105039
49.4106552,12.7102429
49.4061892,12.7105039
49.17803299,12.71314714
49.26838215,12.71390752
49.2756696,12.7137921
49.28482763,12.71420353
49.300502,12.71553351
49.19896761,12.71628736
49.2510371,12.7151212
49.3426048,12.713802
49.3528766,12.7122966
49.3709504,12.7128111
49.4334293,12.716879
49.4178848,12.7139913
49.44656117,12.71620681
49.16050136,12.71667852
49.2964294,12.71752701
49.32766879,12.71714858
49.31623915,12.71754706
49.35962952,12.71689344
49.42717932,12.71757188
49.1524047,12.7203857
49.28080032,12.71809571
49.2726839,12.7185005
49.28854783,12.71821893
49.192172,12.71824001
49.22344988,12.71864582
49.2625113,12.7213859
49.43931,12.72156
49.45602218,12.71867058
49.31125611,12.71931291
49.33777729,12.71923173
49.36076199,12.71977383
49.34810644,12.71999649
49.45258213,12.72005331
49.0819311,12.7222737
49.21616812,12.72179363
49.23723066,12.72133385
49.24959551,12.72169102
49.36414238,12.72158271
49.0912025,12.7246259
49.28906379,12.72374229
49.26163108,12.7251651
49.29465523,12.72518822
49.28116639,12.72545532
49.30309618,12.72341225
49.30978643,12.72315735
49.3267715,12.72369512
49.39394638,12.72608831
49.34853323,12.72678235
49.21433317,12.7269375
49.3374175,12.728648
49.11563805,12.7272416
49.1199611,12.7277716
49.22963391,12.72748585
49.2428929,12.7288659
49.32069901,12.72793306
49.17499289,12.72816791
49.27211774,12.72842788
49.28684062,12.72880515
49.3845702,12.72833297
49.2060528,12.7296907
49.38526209,12.72925715
49.1473567,12.7280873
49.29613347,12.73081879
49.3027545,12.7309561
49.16730856,12.73106895
49.25565151,12.73165302
49.27749215,12.7319807
49.1391067,12.7313043
49.35404465,12.73219271
49.3311633,12.7346944
49.0709584,12.7306766
49.0685942,12.7919134
49.08488439,12.76172701
49.09053117,12.76170955
49.26766746,12.73370094
49.28738013,12.73273688
49.2943516,12.73568787
49.25542614,12.73592008
49.31054403,12.73257467
49.39842609,12.73297145
49.31962543,12.7338708
49.34280213,12.73403025
49.3669251,12.73442763
49.40313195,12.73274171
49.18883165,12.73630788
49.1818992,12.73940395
49.18883165,12.73630788
49.2869039,12.7402075
49.2432576,12.73921037
49.2671598,12.73986065
49.27892003,12.7398738
49.2948295,12.739757
49.3049616,12.7422179
49.37279002,12.73743574
49.3049616,12.7422179
49.303144,12.7387007
49.3309831,12.7390639
49.34275926,12.74179053
49.35518904,12.73980394
49.40808838,12.74001956
49.4135411,12.74002669
49.2022931,12.7445353
49.22906151,12.74222479
49.2493481,12.7432841
49.2620253,12.7466597
49.2789298,12.7442163
49.326114,12.7422176
49.41732536,12.74473005
49.42511467,12.74473206
49.386233,12.74505104
49.16345591,12.74586588
49.29800016,12.74608789
49.197638,12.7459723
49.1344973,12.7440772
49.28834207,12.74659517
49.09930696,12.74659539
49.3128095,12.7487447
49.11566996,12.77074497
49.12038928,12.77007694
49.11566996,12.77074497
49.43724892,12.74733278
49.12887478,12.74752276
49.14386907,12.76548558
49.13067802,12.78581424
49.14028258,12.78022336
49.1524664,12.7633152
49.2249105,12.7461379
49.2249105,12.7461379
49.33633366,12.74785358
49.2738517,12.7486081
49.34818859,12.74857466
49.37514119,12.74887822
49.42829739,12.74859651
49.37514119,12.74887822
49.39290356,12.74872175
49.2881402,12.74894769
49.1559787,12.7466308
49.15942058,12.79003141
49.1618917,12.7796853
49.15942058,12.79003141
49.16826425,12.77799658
49.29763579,12.75031746
49.30767765,12.74984067
49.32395412,12.75105854
49.37998377,12.75221443
49.44910049,12.75184243
49.20965204,12.75224842
49.2616309,12.7515619
49.36166248,12.75361603
49.4423604,12.75299162
49.28240505,12.754481
49.2516917,12.7552124
49.29182831,12.75545208
49.27119435,12.75571625
49.3176009,12.75434351
49.3356311,12.75552044
49.17888317,12.7563514
49.28202898,12.75826992
49.25068832,12.75867472
49.3018561,12.7598891
49.3046713,12.7563185
49.39582585,12.75788163
49.34852525,12.75823731
49.3675188,12.75891112
49.32833881,12.76007306
49.17201229,12.76007478
49.17869623,12.79004517
49.18717047,12.76714261
49.18543386,12.7840738
49.40168009,12.76023533
49.19401164,12.76214713
49.2020686,12.7883423
49.20951535,12.76388942
49.2147538,12.7713538
49.2303114,12.7727881
49.203446,12.7702255
49.21673472,12.7857624
49.2232405,12.7911533
49.23025855,12.78377344
49.23998054,12.76056347
49.29170012,12.76113676
49.45819284,12.76079803
49.31607257,12.76291468
49.35378713,12.76451945
49.3401077,12.7668115
49.23877737,12.76501103
49.2535479,12.77114417
49.2653014,12.7718823
49.27542362,12.77154957
49.2768532,12.76529128
49.2993371,12.7641754
49.28847014,12.76667721
49.38214062,12.76790047
49.27672295,12.76831681
49.29917678,12.77012139
49.31888635,12.77035407
49.35438234,12.77018
49.40619626,12.77051644
49.28834702,12.77054919
49.36859522,12.77107367
49.38779935,12.77192499
49.3084374,12.772302
49.33976541,12.77330547
49.2536594,12.7746639
49.41394957,12.77513616
49.42564443,12.7748621
49.2857365,12.77588887
49.33002066,12.7760443
49.37430795,12.77618208
49.2966542,12.7751752
49.36233111,12.77768335
49.2457632,12.7792653
49.3083751,12.77917002
49.26533469,12.77917135
49.31693281,12.78044017
49.3425024,12.78071674
49.42953172,12.7805472
49.27566379,12.78127066
49.28546994,12.78120406
49.2964289,12.7786267
49.34921122,12.78164734
49.32862866,12.7846356
49.25635559,12.78591509
49.2635079,12.7845691
49.27240398,12.78623449
49.2822199,12.78650494
49.2936878,12.7860293
49.44411147,12.78874915
49.44777124,12.78886552
49.39609015,12.78905788
49.23595572,12.79002805
49.36163166,12.79082039
49.0685942,12.7919134
49.0995225,12.7890728
49.1052238,12.79246755
49.14889882,12.79484119
49.12883502,12.80257566
49.08811338,12.80584179
49.08948875,12.83225772
49.1651881,12.814377
49.08948875,12.83225772
49.1009356,12.8390531
49.11365536,12.81295331
49.13984711,12.83278447
49.1456892,12.81442157
49.30559274,12.79189261
49.14335126,12.81661904
49.1587599,12.8242472
49.10676553,12.83528471
49.1297312,12.8373188
49.1590774,12.84095802
49.1470269,12.8455757
49.1590774,12.84095802
49.1553088,12.847706
49.1724767,12.8122398
49.1938593,12.7932544
49.1736078,12.838832
49.1756472,12.8089749
49.19455035,12.81037153
49.18948564,12.83693575
49.19455035,12.81037153
49.1891799,12.8160769
49.20545641,12.8340559
49.20570813,12.81815681
49.19873561,12.84188549
49.20976547,12.79334065
49.21060904,12.81175442
49.21878742,12.81490168
49.2145298,12.8422035
49.22451944,12.80511049
49.23100446,12.82833345
49.23249181,12.80881221
49.21929629,12.83884771
49.22220864,12.8292537
